2706.5,3092.8,2762.65,3505.45,3102.55,3622.35,3201.6,2573.4,5181.8,4531.95,4447.15,4140.65,5227.35,5279.6,6224.3,5157.55,5242.25,4424.95,4134.95,5667.1,6040,5513.55,6283.75,5393.5,5090.25,5540.25,4784.35,4719.85,4740.75,4241.7,5437.25,4674.3,4334.3,4560.95,4521.25,4333.6,4342.8,4423.4,4562.95,4796.9,4866.75,2409.05,3484.05,4126.7,2916.25,3269.75,4280.5
4540.45,5033.6,3678.05,5375.05,5021.25,5789.55,5163.75,3130.6,7477.3,6613.35,6320.55,6707.85,6938,6907.65,8792.4,7354.05,7053.1,6763.55,5692.2,7888.3,8554.9,7774.05,8553.4,7844.45,7708.45,8112,6689.15,7490.6,7491.45,6147.15,7347.9,7006.3,6663,6261.8,6465.85,5195.7,6166.5,6183.3,7173.5,6725,6412.45,4506.05,4101.85,6244.5,4315.9,4555.5,6204.65
3560.85,3278.95,3854.2,4490.25,3966.65,4301.15,4216.9,3960.4,6858.05,6076.8,6160.1,4282.85,7350.45,6656.3,8576.05,7022.55,7030.5,5450.25,6020.75,6471.2,7501.15,7254.25,8632.75,7959.15,6751.95,7673.9,6724.35,6882.6,6913.8,5812.5,7328.95,6245.35,6186.75,6576.6,5915.95,5804.3,6179.55,6120.35,5601.45,6698.35,6145.4,3307.65,4199.9,5114,3528.65,3845,4851.6
3312.05,4355.6,3259.95,4616.55,4003.1,4790.75,4105.05,2692.55,6461.35,6136.6,5670.7,5907.25,6332.9,6355.65,7843.85,6455.7,6551.45,5935.85,4821.85,7194.15,7613.15,6919.7,7801.9,7122.15,6206.3,6954.4,5982.5,6628.55,6354.2,5829.4,6352.75,5819.2,5746.4,5484.6,6064.15,5487.35,5341.1,5595.55,6122.3,5909.7,6225.55,3254.5,4038.15,5185.65,3778.05,4205.25,5359.85
4659.5,3982.15,3255.15,4587.35,4733.05,5654.7,4898.35,3272.4,7479.2,5793.45,6003.95,6524.95,7017.55,6792,8393.4,7606.75,6681.35,6266.9,6411,7772.35,7716.6,6871.9,7431.1,6947.25,6964.3,7013.95,5298.5,6783.3,5714.85,5676.45,4777.85,6491.6,6704.95,5149.15,6643.1,4619.4,5387.05,5678.05,6830.95,6407.2,5756.3,4259.45,4310.75,5559.55,4521.6,4676.95,5915.4
3761.85,4055.2,3924.75,5087.55,4405,5029.65,4253.7,3367.6,6965.55,6564.35,6329.4,5403.1,7077.95,7259,8690.3,6792.15,7538.65,6302.1,5986.6,7675.8,8289.25,7462.65,8615.1,7438.35,7161.05,7608.6,6669.7,6639.05,6605.7,6105.95,7704.6,6512.15,5503,6185.4,6245.05,6202.75,6535.8,6278.65,6657,6890.9,6944.3,3245.3,4711.3,6046.9,3572.8,4419.95,5494.3
4175.3,4881.65,3507.55,4938.3,4711.45,5506.4,4943.2,2461.7,7500.65,6633.65,6132.95,6202.6,6993.25,7346.65,8660.4,7399.7,7193.95,6457.85,5952.5,8176.9,8608.25,7671.8,8590.05,7953.3,7488.15,8150.7,6797,7508.2,7111.75,6348.25,7379.65,7583.95,6956.5,6002.95,6541.95,6108.35,5833.25,6517.2,6500.9,6577.05,6760,3680.5,4722.2,5912.95,4415,4599.95,5779.35
4852.6,4744.35,3411.2,4627.9,4800,6306.2,5321.75,3569.05,8046.7,6357.95,5927.35,6978.15,7327.75,7250.55,8626.55,7784.3,7042.55,6687,6944.9,8227.5,8133.4,7839.7,8089,7426.75,6901,7464.8,5418.8,7162.65,6472.1,5577.9,5536.25,6551.5,7180.65,5741.15,6761.8,5293.75,5813.7,6314.35,7018.65,6882.1,5978.75,4354.05,4625.85,6360.5,4683.3,4869.75,6453.15
7057.5,7302.75,7292.2,9741,9062.5,9468.6,9005,6022.35,15158.95,13492.1,13780,10564.75,15800,16423.5,19664.25,13944.75,16987.85,13779.5,12927.2,16756.55,18504.6,17613.55,20163.55,16825.95,16562.9,17488.15,15426.1,14088.65,15546,13658.4,16425.95,12907,11980.55,12835.5,12684.2,13249.4,13480.7,12845.85,13348.6,14701.45,14465.2,6428.9,9484.85,11883.05,6771.1,8127.45,11089.85
9400.85,8811.85,7162.85,10068.9,10373.25,12210.35,11348.75,6276.75,15547.65,11300.6,11833.25,13250.25,13621.3,13703.45,16072.6,12939.15,12660.15,11610.75,12094.6,14031.7,14246.15,12673.9,14302.35,11851.9,13564.45,13249.95,10889.85,13249.8,11818.15,10931.75,11257.9,12825.6,12712.25,10752.9,12391.55,9378.95,10231.55,11752.35,13655.35,12256.35,12041.35,8271.65,8998.65,11975.05,10286.3,9381.05,12966.4
6768.55,7274.4,6256.5,7792.25,6541.65,8947.7,8653.2,3953.55,10627.2,8495.2,8603.9,9205.3,10017.9,9456.3,11311.25,9699.05,9340.3,9910.7,8175.4,10417.75,10058.85,9963.55,10451.25,8814.5,9471.85,9172.75,8722.6,9117.4,7896.1,8073.75,8243.2,9251.8,8216.2,8007.65,8457.15,6856.85,7940.15,7696.85,9312.7,9948.1,7552.75,6274.95,5675.5,8626.5,7114.9,7063.3,8362.85
3096.05,3450.1,2537.5,3742.8,3301.9,3878.75,3698.55,1980.4,5015.2,4726.1,4402.55,4677.85,4695.05,4564.9,6065.7,4739.15,4918.05,4459.4,3895.9,5518.25,5786.7,5135.5,5953.5,5337.3,5263,5422.05,4629.9,5157.85,5283.9,4120.45,5048.2,4748.5,4443.35,4227.2,4699.15,3887.75,4477.05,4225.2,4868.35,4576.9,4443.7,3003.65,3155.05,4385.15,2857.55,3069,4208.85
4625.4,4004.85,3356.85,4415.35,4367.65,6015.55,4913.15,3516.45,7539.55,5868.85,5932.95,6485.35,6802.4,6974.25,8493.05,7526.1,6679.9,6312.95,6109.1,7769.35,7778.7,7076.05,7617.15,6707.6,6839.2,6888.05,5173.35,6452.4,6061.75,5345.45,5089.95,6471.45,6564.9,5588.05,6447.7,4548.5,5279.65,5659.65,6787.25,6436.45,5686.45,4409.5,4301.2,5608.15,4610,4534.4,6103.65
13677.95,12731.6,10255.15,13707.55,14980.6,19249.2,16459.35,9306.25,24720.9,19383.9,19264.55,22473.3,21823.8,24550,28948.9,24309.75,22881.25,20638.55,22658.7,27250.9,28882.25,23308.75,27438.25,22737.15,26235.2,24781.95,19357.05,24325.55,23687.6,19194,20855.5,24746.95,23164.9,18891.1,21950.05,17520.5,17987.75,19889.95,22675.7,21047,20363.25,12073.05,12405.75,17869.05,12952.95,13093.15,18383
4079.7,4942.2,3499.65,4898.45,4825.5,5604.95,4799.05,2776.25,7476.05,6764.55,6176.55,5878.45,6961.85,7216.4,8845.05,7589.4,6937.35,6231.1,5492.7,8159.75,8566.35,7561.3,8554.05,7922.85,7151.45,8134.75,6994.85,7437.45,6893.1,6159.85,7421.6,7238.95,6729.7,6284.85,6610.55,6273.65,5757.4,6388.45,6602.85,6695.8,6794.25,3703.4,4481.5,5849.4,4312.45,4601.6,5595.4
3998.65,4404.75,3595,4979.55,4521.1,5191.1,4374.2,3636.3,7327.55,6718.1,5941.05,5845.85,7423.7,7535.2,8783.4,7482.1,7370.2,6224.85,5715,7898,8192.35,7891.65,8769.35,7882.6,6653.7,7813.15,6716.75,6683.4,6617.2,6302.4,7909.25,6556.85,6487.25,6693.65,6455.3,6174.9,6163.45,6160.5,6145.85,6606.6,6697.95,3606.05,4703.45,5897.05,4054.55,4555.65,5730.9
4733.05,5401.25,4063.15,5801.45,5301.6,5777.7,4721,3466,8106.7,7176.85,6595.75,6428.1,7243.35,7662.5,9026.8,6995.25,7331,6275.8,5728.6,7752.4,8177.25,7562.2,8683.5,7612.1,7189.15,7597.6,6492.9,6532.9,6586.95,5754,7239.1,6159.35,5989.7,6430.65,5895.55,6095.45,6460.2,6898.25,7179.25,7144,7513.9,4076.4,4946.75,6728.75,4289.4,5353.6,6684.7
3550.75,3388.45,3481.35,4274.05,4069.75,4321.15,4389.25,3541.35,6871.5,5925.25,6433,4489.7,7189.15,7469.9,8316.9,6727.1,6974.95,5516.1,5695.4,6527.25,7531.8,7391.55,8402.8,7738.45,6590.1,7267.25,6531.8,6878.8,6791.9,5754.45,7662.85,6062.8,6193.2,6781.3,5791.9,5930.1,5833.1,5872,5780,6499.3,6258.25,3386.7,4185.65,5191.75,3713.25,3933.3,4767.8
4621.35,4912.85,3474.85,5425.3,5213.05,5838.3,5542.45,3018.75,7574.65,6629.65,6377.35,6858.9,6879.35,6892.85,8936.95,6964.1,7242.95,6525.7,6397.25,8043.8,8699.4,7784.3,8581.7,7793.5,7867.9,8204,6981.4,7649.4,7445.95,5883.55,7299.8,7222.55,7077.55,6383.05,6901.45,5089.85,6332.65,6242.75,7086.5,6633.7,6502.6,4219.75,4280.95,5994.4,4595.25,4588.5,6216.15
4611.2,4295.55,3302.25,4687.25,4567.75,5907.65,4922.45,3538.8,7560.9,6369.8,5892.6,6426,7074.15,7061.8,8381.8,7681.5,6753.3,6487.6,6438.4,7808.6,7995.4,7102.05,7790.75,7026.95,6799.65,6990.35,5112.55,6735.75,6457.75,5507.85,5082.45,6273.55,6541.65,5326.45,6717.7,4907.95,5389.3,5819.5,6633.6,6431.3,5545.5,4259.45,4250.9,5855.7,4695.95,4578.25,6168.2
6920.5,6903.55,5493.25,7833.6,6744.6,8074.9,6997.15,3629.05,10004.8,8700.75,8331.4,8923.95,8448.35,8709.95,11474.7,8309.9,9405.85,9068.35,7194.45,9966.75,10784.2,9799,10858.85,9873,9109.7,9472.7,8521.75,9092.6,9225.65,7805.05,9035.3,8538.95,7875.5,8669.6,7443.9,6521.6,8785.85,7461.55,9465.5,9411.25,8657.25,6420.6,5903.6,9141.65,5609.3,6736,8871.25
3233.1,3107.15,3782.45,4600,3929.9,4155.95,4286.55,3662.45,6739.1,5446.1,6101.25,4457.05,7257.45,6848.95,8580.3,6672.7,7172.05,5829.4,5727.55,6196.2,7612.9,7443.75,8571.2,7773.3,6789.2,7507.25,6696.05,6805.25,6466,5938.6,7730.2,6463,5999.75,6581.9,5879.65,5774.85,6159.45,5779.3,5294.25,6680.45,6267.8,3101.75,4159.9,5336.95,3347.9,3963.6,4700.75
4003.8,4637.95,4020.15,4648.05,3842.65,5283.15,5369.1,2513.65,6719.7,5421.85,5726.1,6154.75,6685.75,6413.5,7513.45,6530.5,6593.5,6962.7,5527.35,7329.2,7302.2,7073.75,7368.6,5732.2,6842.3,6506.05,6403.75,6538.5,5678.7,6036.45,6018.65,6380.1,6080.25,5076.4,5538.5,4742.45,5232.55,5280.9,6393.15,6234.8,5299.35,4074.7,3938.35,5358.65,4607.85,4353.45,5174.85
2721.35,3030.85,2692.75,3632.35,3108.65,3589.75,3183.6,2483.7,5112.3,4516.15,4495.7,3929.1,5041.9,5294.55,6268.3,5136.4,5448.35,4421.65,4204.4,5573.3,5800.6,5509.6,6300.8,5440.4,4939,5671.95,4762.7,4691.45,4767.4,4274.2,5579.7,4558.95,4371.5,4772.1,4482.65,4419.1,4547.25,4229.6,4625.3,4821.25,4968.15,2504.6,3341.85,4256.6,2742.55,3154.35,4209.8
3273.45,3301.5,3823.5,4616.1,4028,4436.05,4429.75,4064.8,7038.3,5728,6083.2,4320.4,7357.95,6437.45,8589.45,7033.9,6946,5773.25,6216.5,6670.3,7528.65,7079.45,8654,8024.2,6879,7808.2,6930.65,6841.2,6892.1,5809.25,7637.45,6429.9,6269.45,6634.45,5627.75,6053.2,6074.8,6100.4,5675.15,6768.05,6248.3,3284.05,4312.45,5294.7,3360.45,3711.2,4880.95
3564.2,4373.6,3507.15,4563.8,4306.65,4633.35,4160.2,2617.6,6563.3,5938.3,5433.65,5711.9,6615.95,6301.75,7881.8,6697.05,6505.5,5958.65,4953.2,7271.8,7451.05,6952.55,7722.8,6868.2,6283.05,7008,6120.15,6148.3,6070.85,5545.5,6531.45,5737.55,5808.65,5806.3,5794.55,5495.2,5440.45,5747.1,5962,5838,5948.5,3226.85,4271.45,5151.55,3875.25,4215.1,5236.9
3845.1,4563.35,3658.95,4918.6,4734.1,5134.55,4532.7,3187.9,7181.3,6415.85,6203,6300.65,7246.95,7149.6,8787.35,7518.2,7339.25,6633.05,5662.1,7873.1,8483.6,8061.15,8654.65,7705.65,7361.95,8029,6823.6,7026.35,6712.75,6217.05,7428.65,6377.35,6553.3,6288.85,6681.8,6266.8,5978.15,5947.55,6626.35,6546.55,6769.4,3689.9,4458.2,5933.75,4093.55,4482.5,5811.4
3686.2,4442.9,3387.6,4659.2,4242.7,4945.65,4223.4,2372.6,6533.85,5845.4,5528.7,6052.5,6469.05,6211.5,7943.65,6654,6515.95,6160.2,5059.1,7630.15,7584.5,6908.2,7673.2,7042.4,6575.35,6967.7,5889.1,6375.1,6194.5,5611.3,6477,6099.35,5736.15,5396.35,5969.25,5404.85,5687.95,5495.8,6018.45,5885.4,5993.35,3543.9,4099.35,5305.95,3816.55,4240.35,5292.1
3209.7,3160.15,3338,3912.2,3948.9,3845.55,3832.45,3509.7,5994.9,5033.05,5514.7,4087.95,6482.8,5996.2,7675.75,6364.4,5949,5151.7,5383.15,6011.9,6681.4,6420.15,7595.35,6997.1,6043.7,7040.25,6142,6224.75,6204.75,4945.5,6418.2,5431.95,5495.3,5953.5,4878.15,5440.3,5311.4,5102.1,5341.1,6041.2,5485.3,2884.6,3775.45,4542.75,3053,3465.25,4355.35
3439.7,4369.7,3445.05,4455.45,4205.1,4814.5,4083.65,2636.05,6529.75,5953.25,5480.65,5570.25,6524.65,6256.65,7916.3,6799.65,6596.05,6025.2,4846.2,7211.3,7578.05,7140.35,7820.95,6888.05,6329.15,7012.8,6137.85,6519.3,6102.55,5813.75,6472.1,5834.65,5941.1,5415.8,6024.8,5664.4,5608.8,5282.1,5898.05,5881.9,5929.15,3247.7,4124.65,5180.1,3796.4,4123.15,5237.15
3275.85,3378.25,2579.3,3794.15,3371.05,3982.25,3655,1908.95,5037.75,4649.75,4490.4,4623.85,4530.4,4613.75,6081.6,4779.75,4916.3,4520.65,3861.75,5567.25,5879.45,5294,5944.25,5324.8,5260.95,5467.9,4629.5,5042.85,5188.4,4096.25,5042.5,4639.55,4421.5,4288.45,4289.95,3939.65,4408.4,4266.25,4945.7,4495.25,4354.5,3198.2,3009.25,4314.75,2760,3194.45,4287.5
4206.4,4432.15,3490.6,4859.65,4097.25,5120,4534.05,2336.05,6502.1,5857.1,5765.3,5940.15,5759.5,6192,7985.55,5733,6789.6,6557.3,4761.3,7233,7740.35,7294.15,7943.3,7067.1,6690.6,6771.85,6147.95,6731.9,6558.2,5548.25,6546.2,6234.6,5484.25,5806.05,5334.45,4365.95,5913.65,5079.6,6403.15,6228.15,5684.1,4425.2,3990.95,5708.8,3340.25,4316.9,5511
3985.8,4417.3,3453.15,5048.25,4477.95,5328.35,4655.45,2895.8,7433.55,6683.95,6124.35,5975.4,6728.9,7349.65,8797.1,7403.15,7147.75,6673.95,5629.5,8335.4,8762.85,7892.1,8758.95,7805.25,7092.45,8118.4,6548.3,7419.9,6653.6,6414.15,7799.6,6706.35,6266.45,6677.7,6320.1,6083.7,5890.3,6374.4,6484.15,6515.35,6915.1,3803.8,4568.1,6067,4461.3,4468.1,5852.25
4090.85,4381.4,3544.25,4853.7,4122,5122.95,4326.8,2363.8,6499.65,5909.65,5772.6,5814.7,5726.2,6156.95,7939.1,6233.7,6755.3,6388.25,4778.55,7349.35,7699.7,7245.85,7914.75,7147.75,6795.9,6902.8,5874.95,6822.85,6800.65,5649.45,6398.1,6119.8,5498.7,5853.3,5308.3,4519.05,5821.65,5118.65,6472.25,5999.6,5660.6,4276.55,3894.7,5655.45,3394.15,4191.35,5447.8
3333.65,3661.6,3600.55,4587.7,3963.8,4408.5,3960.45,2993.6,6374.45,5974.15,5937.7,4813.2,6680.35,6706.1,7919.15,6165,6931,5627.8,5602.9,6916.35,7552.3,7040.25,8140.65,6764.85,6609.5,6902.05,6002.8,6140.9,6333.2,5693.4,7035.65,5850.4,5459.7,5973.15,5601.9,5620.65,5937.75,5465.5,6003.05,6374.85,6458.15,2902.1,4192.25,5384.6,3402.3,3983.9,5157.4
4546.85,4119.7,3161.45,4564.3,4622.65,5817.25,4670.55,3470.35,7515.9,5936.25,5849.1,6558.85,6958.1,6834.3,8203,7648.85,6646.65,6236.95,6271.75,7671.15,7694.95,7071.8,7661.5,6803.1,6690.8,7178.8,5256,6766.65,6188.6,5444.5,4941.25,6446.2,6621.05,5183.2,6540.05,4842.35,5337.25,5954.8,6820.15,6478.8,5799.4,4174.15,4226.15,5720.85,4612.85,4698.05,6066.4
3765.4,3994.1,3219.85,4614.65,4016.8,5180,4734.45,2236.85,6724.05,6084.2,5899.05,6279.5,6306.85,6487.55,8637.3,6712.3,6674.7,6331.15,5358.65,8151.85,8772.35,7362.45,8921.25,7670.2,7575.5,7637.75,6156.5,7241.8,7150.05,5663.6,7323.45,6603.65,5771.75,5614.65,5657.7,4632.55,5968.8,5490.75,6634.75,6032.05,5609.8,4102.15,3888.05,5640.4,3651.25,3832.2,5307.2
3621.45,4295.75,3412.2,4577.35,4222.45,4862.25,4113.05,2756.75,6467.6,5994.95,5645.45,5723,6536.1,6086.65,7802.5,6636.7,6572.25,6146.85,4795.2,7217.55,7547,6953.5,7782.2,6957,6377.05,7075.35,6152.35,6441.9,6376.75,5664.2,6406.35,5734.45,6051.9,5551.6,5683.1,5423.3,5442.3,5678.25,5993,5918.45,5873.7,3133.2,4197.25,5245.8,3879.45,4100.85,5386.9
2950.3,3144.65,3077.6,3851.3,3620.4,3936.55,3941.9,3506.7,6141.8,4953.8,5517.5,3985.25,6497.85,5846.95,7554.3,6257.85,5843.15,5175.75,5346.1,5622.4,6672.65,6363.4,7479.05,6855.65,6123.6,7162.05,6234.3,6112,6270.65,5169.15,6690.65,5330.8,5391.6,5753.9,4723,5446.7,5290.65,5060.8,5401.05,5999.5,5466.4,2746.35,3636.85,4654,3096.55,3463.6,4345.75
4952.85,4527.15,3404.3,4726.3,4701.95,6231.65,4981.25,3491.95,7917.85,6169.05,6085.3,6984.95,6979.8,7507.1,8794.75,7814.35,6857.4,6577.3,6913.2,8007.9,8152.15,7465,8028.3,7394.2,6904.65,7460.3,5649.85,7408.4,6770.35,5597.3,5924.8,7172.25,7166.5,5759.9,6982.4,5516.65,5752.8,6452.5,6915.95,6925.85,6247.45,4554.55,4448.4,6032.9,4654.55,4720.85,6374.85
2768.65,3208.15,2670.25,3475.35,3102.35,3669.85,3301.35,2494.5,5152.6,4653.95,4534.35,4036.25,5210.9,5227.7,6222.6,5476,5385.3,4482.9,4155.95,5719.9,5905.8,5420.3,6276.05,5319.85,5206.75,5499.2,4874.15,4817.7,4994.4,4445.95,5450.45,4673.6,4205.45,4674.15,4628.95,4386.65,4434.6,4370.05,4726.4,4791.65,5096.45,2501,3181.5,4183.4,2824.45,3201.45,4099.45
2844.25,3305.35,2717.15,3567.1,3412.95,3697.4,3164.7,2273.25,5169,4916,4446.45,4302.95,5081.9,5086.2,6304.55,5047.8,5143.75,4629.7,3954.3,5530.75,6052.65,5493.55,6306.45,5515.75,5122.35,5668.35,4785.65,4936.9,5033.15,4289.65,5388.2,4598.95,4775,4364.7,4180.2,4443.55,4507.8,4567.75,4689.55,4632.35,5034.2,2641.45,3055.65,3996.15,2896.4,3287.85,3977.15
3568.15,3590,3334.35,4452.7,4036,4459.1,4177.3,3325,6959.7,6079.6,6270.95,4924.6,6963.6,7261.45,8413.05,6889.5,6896.65,5666.65,5635.35,6916.95,7373.7,7417.8,8477.4,7682,6592.3,7529.7,6504.75,6937.2,6780.2,5672.75,7528.95,6087.9,6103.2,6962.3,6098.05,5915.25,6058.45,5722.1,5788.05,6295.45,6267.4,3375.35,4368.25,5141.9,3783.3,4046.85,4875
3341.15,3132.75,3902.4,4538.9,3928.9,4081.5,4449.8,3537.95,6612.15,5966.2,6043,4474.35,7315.25,7052.35,8662.55,7088.85,7107.95,5659.9,5916.75,6684.05,7419.6,7090.35,8551.1,7887.6,6824.6,7418.25,6825.4,6715.8,6511.45,5728.4,7731.2,6530.85,6187.3,6650.1,5905.55,5541.75,6279.9,5760.4,5556.1,6745.15,6290.5,3342.7,4416.05,5181.65,3500.2,3833.55,4835.5
6767.3,8184.85,6604.35,8654.7,8068.15,8684.65,7189.45,4924.9,11403,11451.2,10146.55,9556.25,11186.95,11727.2,13637.5,10246.95,11486.65,9852.65,8501.95,11633.85,12624.85,11595.65,13078.2,11747.7,10790.85,11109.3,9749.7,9890.55,10126.65,9813.55,11132.55,9956.85,8658.05,9698.85,9537.35,9140.75,9918.7,10194.55,10680.55,10956.15,11197.6,6027.7,7521.7,10153.25,6180.65,7960.9,10043.35
8051.15,8919.25,7483.2,9204.45,7815,10566.15,10041.15,5094.75,12775,10122.4,10212.95,11324.95,11071.95,11504.05,13500.65,11065.95,10911.85,11026.75,10093.45,12063.55,12007,11650.3,12405.8,10386.35,11385.55,10983.05,10923.7,10523.05,9456.2,10310.55,9697.7,11220,10948,9317.1,9948.65,8033.55,9845.25,9287.9,11774.5,11456.45,9702.1,7203.75,7323.4,10453.35,8389.35,8635.5,10159.75
3244.65,3714.55,3722,4505.2,3958.1,4360.95,3854.8,3093.85,6407.85,5832.6,5699.95,4583.95,6533.3,7035.05,8069.55,6361.85,6957.15,5585.95,5607.1,6953.55,7479.9,7215.75,8046.15,7062,6587.35,7124.4,6336.65,6371.65,6547.45,5963.45,7047.7,5827.15,5426.85,6000.55,6031.65,5712.35,5994.45,5439.35,5862.85,6320.25,6365.65,2938.3,4176.85,5227.15,3349.9,3833.75,5054.5
4050.9,4815.05,3677.75,4910.45,4683.4,5231.35,4740.6,3021.6,7289.4,6927,6272.85,6287.85,7168.45,7314.3,8668.5,7308.95,7281.75,6793.15,5736.5,8143.15,8583.7,7821.8,8755.85,7687.65,7125,8046.65,6557.3,7288.95,6561.55,6357.05,7714.25,6661.45,6674.1,6441.4,6533.25,5966.3,5794.2,6434.9,6733.65,6512.8,6835.75,3774.3,4593.8,5972.05,4391.55,4531.3,5722.95
3366.05,4436,3261,4617.15,4231.9,4982,4079.85,2356.5,6488,5774.5,5681.05,5840.8,6343.8,6245.85,7936.45,6593.9,6470.6,5965.95,4695.8,7169.7,7646.55,6795.05,7587.9,6899.9,6108.5,7109.15,6112.85,6415.65,6266.25,5557.05,6406.2,5870.65,5871.4,5658.4,5775.55,5533.2,5396.2,5731.6,5931.75,5839,5959.85,3357.4,4263.25,5228.9,3585.7,4170.4,5295.5
4159.3,4922.3,3408.15,5028.05,4574.7,5303.25,4750.25,2870,7414.55,6641.4,5925.65,5906.3,7046.65,7596.4,8730.9,7506.55,6811.5,6099.65,5730.45,7924.55,8654.95,7754.4,8722.85,7744.05,7312.95,8277.45,6854.85,7302.5,7025.65,6127.15,7520.85,7136.15,7048,6310.1,6837.2,5895.2,5876.65,6126.85,6369.7,6677.55,6510.55,3719.4,4767.3,5902.55,4361.25,4511,5745.9
3751.9,3983.35,3576,4348.95,4377.6,4342,4321.55,4482.2,7415.85,5845.2,6316.05,4615.6,7484.25,6546.35,8579.05,7128.35,6613.65,6056.2,6516.65,7451.85,7567.65,7170.55,8657.4,7738.85,7052.85,8151.15,6810.15,6940.2,7390.95,5504.55,7443.65,6061.9,6541.2,6616.25,5441,6373.55,5677.55,5855.45,6157.4,6519.25,6222.8,3559.65,3814.6,5124.6,3927.3,3919.75,5161.8
4726.2,4873.9,3765,5538.95,4900.25,6010.6,5260.45,3023.45,7496.15,6610.55,6236.95,6773.75,6835.25,6780.5,8821.25,7512.95,6942.3,6728.85,5922.9,7891.05,8621,7866.35,8388.6,7683.65,7942.4,7990.65,6507.95,7270.45,7632.55,5957.4,7173.45,7090.6,6709.65,5989.7,6569.35,4681.6,6164.5,5965.2,7025.85,6731.9,6325.55,4617.5,4209.75,6213.75,4311.65,4478.4,6119.95
2730.8,3029,2671.3,3163.7,2519.5,3365.6,3517.15,1622.6,4234.2,3530.25,3570.45,3738.7,4012.55,3904.05,4501.5,3850.3,3678.3,3820.55,3320.8,4204.15,4140.05,4008.5,4127,3402.05,3888.5,3835.25,3638.1,3596.55,3156.9,3440.6,3325.25,3649.35,3547.95,2961.2,3220.15,2738.5,3172.15,3094.35,3832.95,3842.65,3196.15,2451.9,2509.95,3525.1,3012.65,2779.4,3419.4
3523.6,3505.5,3316.3,4155.25,3838.2,4345.9,3666.7,3104.5,6686.1,5697.35,5827.65,4751.4,6097.1,6804,7828.95,6568.3,6516.4,5224.4,5404.6,6520.7,7017.05,7204.85,7874.4,7172.1,6029.2,7045.45,6004.25,6736.75,6191.95,5404.05,6848,5804.25,5837.05,6367.85,5923.25,5507.1,5565.95,5308.55,5638.25,6003.2,5935.2,3298.25,4145,4866.75,3468.55,4063.9,5057.25
4857.65,4481.85,3530.85,4713.35,4638.7,6135.25,5156.05,3427.3,7929.6,6403.7,6002.05,6786.9,7195.55,7240.95,8672.7,8071.5,6985.2,6743.5,6613.45,7932.3,8226.45,7586.7,7881.65,7419,7013.45,7427.25,5162.35,7290.7,6735,5352.3,5459.3,6613.05,6882.45,5780.2,6682.55,5088.35,5440.2,5957.9,6661.35,6690.8,5916.25,4297.6,4325.2,6073.9,4925.2,4903.85,6250.8
1324.75,1338.4,1125.6,1545.65,1252,1659.6,1462.25,732.15,2056.85,1686.65,1722.7,1768.6,1677.35,1673.3,2285.4,1689.55,1836.8,1812.6,1367.65,1979.55,2118.2,2032.8,2146.6,1863.5,1824.9,1894.95,1643.75,1865.25,1860.8,1578.6,1797.45,1755.75,1571.65,1718.8,1533.65,1167.7,1777.9,1510.15,1911,1856.1,1717.3,1276.45,1149.6,1731.4,1243.4,1406.55,1757.85
4568.45,4915.35,3701.6,5567.85,4973.8,5793,5303.15,3086.35,7429.75,6846.55,6304.65,6774.65,6905.4,6777.75,8888.5,7186.45,6946.35,6936,5609.15,7987.5,8411.75,7737.75,8511.8,7645.4,7610.45,7811.05,6758.35,7425.8,7634.9,5944.65,7211,6777.3,6493.2,6056.35,6086,5324.8,6360.4,5960.3,7140.95,6649.8,6421,4403.4,4397.4,6338.05,4334.15,4489.1,6095
4876.7,4720.55,3462,4524.05,4802.25,6213.5,4972.35,3548.85,7932.6,6210.95,5961.85,6964.7,6987.85,7530.05,8636.15,7473.95,6892.05,6695.55,6710.9,7993.75,8121.65,7401.9,7880.95,7013.8,6617.45,7536.65,5366.3,7077.1,6836.2,5546.85,5994.2,7030.7,7172.95,5639,7058.45,5519.5,5788.3,6038.05,6983.25,6833.9,6097.7,4477.45,4485.85,6147.65,4778.65,4835.35,6474.8
3957.9,4377.95,3647.1,4938.65,4493.65,5008.05,4650.75,3117.85,7187.45,6418.95,5972.75,5953.05,7443.2,7012.75,8662.85,7301.35,7150.5,6611.85,5674.85,8144.2,8393.35,7686.25,8731.4,7847.05,7280.75,7843.25,6707.3,7225.2,6551.45,6005.95,7305.95,6569,6713,6973.3,6641.7,5957.35,6013.95,6179.35,6382.05,6502.95,6672.75,3791.65,4475.9,5939.25,4052.9,4391.55,5682.6
3084.9,3380.9,2524.15,3790.1,3142.55,4036.9,3562.6,1951.95,5076.1,4865.35,4347,4772.1,4598.4,4701.55,6001.05,4722.1,5028.65,4643.6,4045.15,5629.15,5923.7,5163.9,5952.35,5445.15,5393,5661.65,4732.7,5318.4,5076.5,4270,4891.15,4565.6,4515.4,4043.7,4407.7,4061.35,4585.85,4011.05,4900.15,4673.9,4409.35,3032.25,3090.8,4298.35,2847.95,3229.2,4219.2
